dataset,model,precision,corruption,severity,endpoint_type,endpoint,clean_ap_native,corrupt_ap_native,d_native,clean_metric_sha256,corrupt_metric_sha256
kitti,yolo11n,int8-entropy,fog,3,coco-area,small,0.4357672730667822,0.2916364820680441,0.1441307909987381,57e9dabffe274fdb743f42bd58d25ff5d4d542f59b65015ad13dd9d12514539e,4aab9066fdd7d940de8f7c266a416d4dcf010f80c51af4442e7aea3e1d8b6178
kitti,yolo11n,int8-entropy,fog,3,coco-area,large,0.7128748409448529,0.5658114484929763,0.1470633924518766,57e9dabffe274fdb743f42bd58d25ff5d4d542f59b65015ad13dd9d12514539e,4aab9066fdd7d940de8f7c266a416d4dcf010f80c51af4442e7aea3e1d8b6178
kitti,yolo11n,fp8,fog,3,coco-area,small,0.448486283681357,0.3350932747744265,0.11339300890693049,01f4adce4cb7e9d3bad65a806da496ce310d7443c0209712a32b3ada2030a596,c92ba1f3d3108455bd40625b15a5c078f5850334f536ba8c57cf43fa0ea542ba
kitti,yolo11n,fp8,fog,3,coco-area,large,0.7311849521785241,0.596039376285367,0.13514557589315712,01f4adce4cb7e9d3bad65a806da496ce310d7443c0209712a32b3ada2030a596,c92ba1f3d3108455bd40625b15a5c078f5850334f536ba8c57cf43fa0ea542ba
kitti,yolo11n,int8-entropy,fog,5,coco-area,small,0.4357672730667822,0.18843882870442782,0.24732844436235438,57e9dabffe274fdb743f42bd58d25ff5d4d542f59b65015ad13dd9d12514539e,3857986a7a7932b5e32fbf69367d99215ef9e90fcbf0f892aa25761919c01527
kitti,yolo11n,int8-entropy,fog,5,coco-area,large,0.7128748409448529,0.39727777366918865,0.3155970672756642,57e9dabffe274fdb743f42bd58d25ff5d4d542f59b65015ad13dd9d12514539e,3857986a7a7932b5e32fbf69367d99215ef9e90fcbf0f892aa25761919c01527
kitti,yolo11n,fp8,fog,5,coco-area,small,0.448486283681357,0.22394280157969945,0.22454348210165756,01f4adce4cb7e9d3bad65a806da496ce310d7443c0209712a32b3ada2030a596,fc520023348b9d3ed5954288518721a974b92778e03162910c7afd28c0905cb7
kitti,yolo11n,fp8,fog,5,coco-area,large,0.7311849521785241,0.46125578239114223,0.26992916978738185,01f4adce4cb7e9d3bad65a806da496ce310d7443c0209712a32b3ada2030a596,fc520023348b9d3ed5954288518721a974b92778e03162910c7afd28c0905cb7
kitti,yolo11n,int8-entropy,gaussian_noise,1,coco-area,small,0.4357672730667822,0.4030206426461597,0.03274663042062248,57e9dabffe274fdb743f42bd58d25ff5d4d542f59b65015ad13dd9d12514539e,4a7eb52c717fc22e4dc5a75500278234e1d39d3794416da7910abcde69515d2a
kitti,yolo11n,int8-entropy,gaussian_noise,1,coco-area,large,0.7128748409448529,0.6547982479294786,0.05807659301537427,57e9dabffe274fdb743f42bd58d25ff5d4d542f59b65015ad13dd9d12514539e,4a7eb52c717fc22e4dc5a75500278234e1d39d3794416da7910abcde69515d2a
kitti,yolo11n,fp8,gaussian_noise,1,coco-area,small,0.448486283681357,0.4193852045342914,0.02910107914706561,01f4adce4cb7e9d3bad65a806da496ce310d7443c0209712a32b3ada2030a596,6760d532e0ea6e616a98dce5b9eaa4e48555fcbd7a01b07cbbbc5ea89f4b7104
kitti,yolo11n,fp8,gaussian_noise,1,coco-area,large,0.7311849521785241,0.6925971686273505,0.03858778355117354,01f4adce4cb7e9d3bad65a806da496ce310d7443c0209712a32b3ada2030a596,6760d532e0ea6e616a98dce5b9eaa4e48555fcbd7a01b07cbbbc5ea89f4b7104
kitti,yolo11n,int8-entropy,gaussian_noise,3,coco-area,small,0.4357672730667822,0.2422434725804772,0.193523800486305,57e9dabffe274fdb743f42bd58d25ff5d4d542f59b65015ad13dd9d12514539e,191d9e3472a99d296969a34d94df008681876dcbd52fd873b0ae39effc921ea8
kitti,yolo11n,int8-entropy,gaussian_noise,3,coco-area,large,0.7128748409448529,0.38652979020685796,0.3263450507379949,57e9dabffe274fdb743f42bd58d25ff5d4d542f59b65015ad13dd9d12514539e,191d9e3472a99d296969a34d94df008681876dcbd52fd873b0ae39effc921ea8
kitti,yolo11n,fp8,gaussian_noise,3,coco-area,small,0.448486283681357,0.25879983823506625,0.18968644544629076,01f4adce4cb7e9d3bad65a806da496ce310d7443c0209712a32b3ada2030a596,029d65e4be60de9c93db473306f7e158b7a5534cf9ae48eb65514c7343f00c86
kitti,yolo11n,fp8,gaussian_noise,3,coco-area,large,0.7311849521785241,0.42488941435895383,0.30629553781957025,01f4adce4cb7e9d3bad65a806da496ce310d7443c0209712a32b3ada2030a596,029d65e4be60de9c93db473306f7e158b7a5534cf9ae48eb65514c7343f00c86
kitti,yolo11n,int8-entropy,gaussian_noise,5,coco-area,small,0.4357672730667822,0.023038311005777037,0.4127289620610052,57e9dabffe274fdb743f42bd58d25ff5d4d542f59b65015ad13dd9d12514539e,7a6a128bd433715ba7a47b2f73febd1e13f42a41bc20afc8855bcf3db57a0b3b
kitti,yolo11n,int8-entropy,gaussian_noise,5,coco-area,large,0.7128748409448529,0.09674268646504887,0.616132154479804,57e9dabffe274fdb743f42bd58d25ff5d4d542f59b65015ad13dd9d12514539e,7a6a128bd433715ba7a47b2f73febd1e13f42a41bc20afc8855bcf3db57a0b3b
kitti,yolo11n,fp8,gaussian_noise,5,coco-area,small,0.448486283681357,0.028766425533133508,0.4197198581482235,01f4adce4cb7e9d3bad65a806da496ce310d7443c0209712a32b3ada2030a596,65eef2871642e374b8b8f9dcb6ed7879f1032fdfaf041294e3a8360ad1c306a4
kitti,yolo11n,fp8,gaussian_noise,5,coco-area,large,0.7311849521785241,0.10359144096847954,0.6275935112100446,01f4adce4cb7e9d3bad65a806da496ce310d7443c0209712a32b3ada2030a596,65eef2871642e374b8b8f9dcb6ed7879f1032fdfaf041294e3a8360ad1c306a4
kitti,yolo11n,int8-entropy,jpeg,1,coco-area,small,0.4357672730667822,0.42820088186543054,0.007566391201351663,57e9dabffe274fdb743f42bd58d25ff5d4d542f59b65015ad13dd9d12514539e,a5c9cd795474ba9a9d1d88b5b61bc1aad04ece13413f99d919b3f6643db0d65c
kitti,yolo11n,int8-entropy,jpeg,1,coco-area,large,0.7128748409448529,0.711164110071568,0.0017107308732848825,57e9dabffe274fdb743f42bd58d25ff5d4d542f59b65015ad13dd9d12514539e,a5c9cd795474ba9a9d1d88b5b61bc1aad04ece13413f99d919b3f6643db0d65c
kitti,yolo11n,fp8,jpeg,1,coco-area,small,0.448486283681357,0.44489764799046927,0.0035886356908877426,01f4adce4cb7e9d3bad65a806da496ce310d7443c0209712a32b3ada2030a596,ba9179e5f98fda8a7fc33443635a482c69926fc471258c0e0bb3783c4a692f1d
kitti,yolo11n,fp8,jpeg,1,coco-area,large,0.7311849521785241,0.7289355534055568,0.0022493987729672593,01f4adce4cb7e9d3bad65a806da496ce310d7443c0209712a32b3ada2030a596,ba9179e5f98fda8a7fc33443635a482c69926fc471258c0e0bb3783c4a692f1d
kitti,yolo11n,int8-entropy,jpeg,3,coco-area,small,0.4357672730667822,0.4276013161325679,0.008165956934214291,57e9dabffe274fdb743f42bd58d25ff5d4d542f59b65015ad13dd9d12514539e,fc3c8c8d70c465e406b19b03898f7210de564483fe4f3664521c25641726199d
kitti,yolo11n,int8-entropy,jpeg,3,coco-area,large,0.7128748409448529,0.7026344638578692,0.010240377086983665,57e9dabffe274fdb743f42bd58d25ff5d4d542f59b65015ad13dd9d12514539e,fc3c8c8d70c465e406b19b03898f7210de564483fe4f3664521c25641726199d
kitti,yolo11n,fp8,jpeg,3,coco-area,small,0.448486283681357,0.44044860804356745,0.008037675637789565,01f4adce4cb7e9d3bad65a806da496ce310d7443c0209712a32b3ada2030a596,c4615f6eeeabcfbd9b63fea12cb8a99358acdaa7737941ae9337e89000fbc2b6
kitti,yolo11n,fp8,jpeg,3,coco-area,large,0.7311849521785241,0.7221336195951548,0.00905133258336932,01f4adce4cb7e9d3bad65a806da496ce310d7443c0209712a32b3ada2030a596,c4615f6eeeabcfbd9b63fea12cb8a99358acdaa7737941ae9337e89000fbc2b6
kitti,yolo11n,int8-entropy,jpeg,5,coco-area,small,0.4357672730667822,0.3969320448371069,0.03883522822967528,57e9dabffe274fdb743f42bd58d25ff5d4d542f59b65015ad13dd9d12514539e,74417fbf4f6e50fce18e6ea5009e82f0b894fa11a806882e320eabc97859acbf
kitti,yolo11n,int8-entropy,jpeg,5,coco-area,large,0.7128748409448529,0.6905862399030478,0.02228860104180508,57e9dabffe274fdb743f42bd58d25ff5d4d542f59b65015ad13dd9d12514539e,74417fbf4f6e50fce18e6ea5009e82f0b894fa11a806882e320eabc97859acbf
kitti,yolo11n,fp8,jpeg,5,coco-area,small,0.448486283681357,0.40478234513566225,0.043703938545694765,01f4adce4cb7e9d3bad65a806da496ce310d7443c0209712a32b3ada2030a596,62a2c915b023a5494fa7f196cd7b123996b0bc8229ee4b935b823b3ce07c78f8
kitti,yolo11n,fp8,jpeg,5,coco-area,large,0.7311849521785241,0.7175342887657649,0.013650663412759223,01f4adce4cb7e9d3bad65a806da496ce310d7443c0209712a32b3ada2030a596,62a2c915b023a5494fa7f196cd7b123996b0bc8229ee4b935b823b3ce07c78f8
kitti,yolo11n,int8-entropy,motion_blur,1,coco-area,small,0.4357672730667822,0.41787909131648276,0.017888181750299437,57e9dabffe274fdb743f42bd58d25ff5d4d542f59b65015ad13dd9d12514539e,eacac916d345e0f8a0964a3fb1fd99f40d2d2a8d4224ebc7bfcbdac362b34655
kitti,yolo11n,int8-entropy,motion_blur,1,coco-area,large,0.7128748409448529,0.7003478748350512,0.01252696610980164,57e9dabffe274fdb743f42bd58d25ff5d4d542f59b65015ad13dd9d12514539e,eacac916d345e0f8a0964a3fb1fd99f40d2d2a8d4224ebc7bfcbdac362b34655
kitti,yolo11n,fp8,motion_blur,1,coco-area,small,0.448486283681357,0.43451565478789983,0.013970628893457182,01f4adce4cb7e9d3bad65a806da496ce310d7443c0209712a32b3ada2030a596,413413ddbe9cbd023bcd4004070bb16d721964d6154ea13db0c74bbfa7573dc0
kitti,yolo11n,fp8,motion_blur,1,coco-area,large,0.7311849521785241,0.7132391955081578,0.017945756670366242,01f4adce4cb7e9d3bad65a806da496ce310d7443c0209712a32b3ada2030a596,413413ddbe9cbd023bcd4004070bb16d721964d6154ea13db0c74bbfa7573dc0
kitti,yolo11n,int8-entropy,motion_blur,3,coco-area,small,0.4357672730667822,0.12095171609163674,0.31481555697514546,57e9dabffe274fdb743f42bd58d25ff5d4d542f59b65015ad13dd9d12514539e,bdc4c1b2190c29d51b78ad0fd1af76c79725a78f3f65276399deb7ae95615777
kitti,yolo11n,int8-entropy,motion_blur,3,coco-area,large,0.7128748409448529,0.45789572341085816,0.2549791175339947,57e9dabffe274fdb743f42bd58d25ff5d4d542f59b65015ad13dd9d12514539e,bdc4c1b2190c29d51b78ad0fd1af76c79725a78f3f65276399deb7ae95615777
kitti,yolo11n,fp8,motion_blur,3,coco-area,small,0.448486283681357,0.11364653038636943,0.3348397532949876,01f4adce4cb7e9d3bad65a806da496ce310d7443c0209712a32b3ada2030a596,fe03da3840453aadf53c50614cc3bc3928b070db1fc2b5d4128820b2dc14aff0
kitti,yolo11n,fp8,motion_blur,3,coco-area,large,0.7311849521785241,0.4608357473180673,0.27034920486045677,01f4adce4cb7e9d3bad65a806da496ce310d7443c0209712a32b3ada2030a596,fe03da3840453aadf53c50614cc3bc3928b070db1fc2b5d4128820b2dc14aff0
kitti,yolo11n,int8-entropy,motion_blur,5,coco-area,small,0.4357672730667822,0.0039441498475561625,0.43182312321922606,57e9dabffe274fdb743f42bd58d25ff5d4d542f59b65015ad13dd9d12514539e,0d2b3e39408c49345d4deb6cdf2cef4d70a7544a5c95ece9c1cfdc751d5673f8
kitti,yolo11n,int8-entropy,motion_blur,5,coco-area,large,0.7128748409448529,0.13234296696732847,0.5805318739775244,57e9dabffe274fdb743f42bd58d25ff5d4d542f59b65015ad13dd9d12514539e,0d2b3e39408c49345d4deb6cdf2cef4d70a7544a5c95ece9c1cfdc751d5673f8
kitti,yolo11n,fp8,motion_blur,5,coco-area,small,0.448486283681357,0.0036173285630451933,0.4448689551183118,01f4adce4cb7e9d3bad65a806da496ce310d7443c0209712a32b3ada2030a596,df474aa13cf799cf0eae9c1abc0b8b809ea01551ced53063eac3d32d7711d029
kitti,yolo11n,fp8,motion_blur,5,coco-area,large,0.7311849521785241,0.15407083670115024,0.5771141154773738,01f4adce4cb7e9d3bad65a806da496ce310d7443c0209712a32b3ada2030a596,df474aa13cf799cf0eae9c1abc0b8b809ea01551ced53063eac3d32d7711d029
kitti,yolo11x,int8-entropy,fog,1,coco-area,small,0.5501046448637397,0.5200415205674266,0.030063124296313082,7213f4b6b725f817815baf2ccff9b68d632b35dcfdb4addc99f314301d55e9c9,94f9072f995db071578dde0181d84971402ad9b53c936ff34cecb569175088a3
kitti,yolo11x,int8-entropy,fog,1,coco-area,large,0.7796276646346677,0.7348526855511992,0.0447749790834685,7213f4b6b725f817815baf2ccff9b68d632b35dcfdb4addc99f314301d55e9c9,94f9072f995db071578dde0181d84971402ad9b53c936ff34cecb569175088a3
kitti,yolo11x,fp8,fog,1,coco-area,small,0.5877745185427494,0.5595878510357334,0.02818666750701604,746bc19eeb62421adf2e600ea618681ea3abcb01a3785dff60a244eef970945a,763e064fa021d4f0795c373b9f01a54d9c6759f1d9061bd453a3370c7154bfa9
kitti,yolo11x,fp8,fog,1,coco-area,large,0.778640259593903,0.7298604532225129,0.04877980637139012,746bc19eeb62421adf2e600ea618681ea3abcb01a3785dff60a244eef970945a,763e064fa021d4f0795c373b9f01a54d9c6759f1d9061bd453a3370c7154bfa9
kitti,yolo11x,int8-entropy,fog,3,coco-area,small,0.5501046448637397,0.48288610466181153,0.06721854020192813,7213f4b6b725f817815baf2ccff9b68d632b35dcfdb4addc99f314301d55e9c9,05dcb7886244f78e697cbe0486b8a17ad082713b6d6468f803111df0b9f41599
kitti,yolo11x,int8-entropy,fog,3,coco-area,large,0.7796276646346677,0.6767500014787405,0.10287766315592717,7213f4b6b725f817815baf2ccff9b68d632b35dcfdb4addc99f314301d55e9c9,05dcb7886244f78e697cbe0486b8a17ad082713b6d6468f803111df0b9f41599
kitti,yolo11x,fp8,fog,3,coco-area,small,0.5877745185427494,0.5214521269193172,0.06632239162343223,746bc19eeb62421adf2e600ea618681ea3abcb01a3785dff60a244eef970945a,fd57c9c77c540e28118121e84be54bffbae48cad98942955355907d681e6143e
kitti,yolo11x,fp8,fog,3,coco-area,large,0.778640259593903,0.6717516694635126,0.10688859013039043,746bc19eeb62421adf2e600ea618681ea3abcb01a3785dff60a244eef970945a,fd57c9c77c540e28118121e84be54bffbae48cad98942955355907d681e6143e
kitti,yolo11x,int8-entropy,fog,5,coco-area,small,0.5501046448637397,0.4534488452458354,0.09665579961790427,7213f4b6b725f817815baf2ccff9b68d632b35dcfdb4addc99f314301d55e9c9,d25ec932eac5dc5ccea64f248ed91c72ecfa55183f06f3b1614fb67380649d15
kitti,yolo11x,int8-entropy,fog,5,coco-area,large,0.7796276646346677,0.6128795291874095,0.1667481354472582,7213f4b6b725f817815baf2ccff9b68d632b35dcfdb4addc99f314301d55e9c9,d25ec932eac5dc5ccea64f248ed91c72ecfa55183f06f3b1614fb67380649d15
kitti,yolo11x,fp8,fog,5,coco-area,small,0.5877745185427494,0.48146430768336596,0.10631021085938347,746bc19eeb62421adf2e600ea618681ea3abcb01a3785dff60a244eef970945a,bb0d274f61aaac8e9a481b4278c6a9052d384d43f482d4aae4016c66db1503e6
kitti,yolo11x,fp8,fog,5,coco-area,large,0.778640259593903,0.6071994938137557,0.17144076578014733,746bc19eeb62421adf2e600ea618681ea3abcb01a3785dff60a244eef970945a,bb0d274f61aaac8e9a481b4278c6a9052d384d43f482d4aae4016c66db1503e6
kitti,yolo11x,int8-entropy,gaussian_noise,1,coco-area,small,0.5501046448637397,0.5414507895198816,0.008653855343858097,7213f4b6b725f817815baf2ccff9b68d632b35dcfdb4addc99f314301d55e9c9,1392bda1fd652f08026969afcc21f2af9b096e31e3eb320dc4a6fba546aae20a
kitti,yolo11x,int8-entropy,gaussian_noise,1,coco-area,large,0.7796276646346677,0.6958519603918344,0.08377570424283332,7213f4b6b725f817815baf2ccff9b68d632b35dcfdb4addc99f314301d55e9c9,1392bda1fd652f08026969afcc21f2af9b096e31e3eb320dc4a6fba546aae20a
kitti,yolo11x,fp8,gaussian_noise,1,coco-area,small,0.5877745185427494,0.5568274125005808,0.03094710604216866,746bc19eeb62421adf2e600ea618681ea3abcb01a3785dff60a244eef970945a,1f210631ea0837cdeb9c3242b9a58569479459547caf1838ead3de608ef9484e
kitti,yolo11x,fp8,gaussian_noise,1,coco-area,large,0.778640259593903,0.6885348601186647,0.09010539947523832,746bc19eeb62421adf2e600ea618681ea3abcb01a3785dff60a244eef970945a,1f210631ea0837cdeb9c3242b9a58569479459547caf1838ead3de608ef9484e
kitti,yolo11x,int8-entropy,gaussian_noise,3,coco-area,small,0.5501046448637397,0.3784054264620254,0.17169921840171426,7213f4b6b725f817815baf2ccff9b68d632b35dcfdb4addc99f314301d55e9c9,5a179f888eba6101805ccae7b31e3cbb2e67c3db3076f2973049feaccecb318e
kitti,yolo11x,int8-entropy,gaussian_noise,3,coco-area,large,0.7796276646346677,0.3144958819034098,0.4651317827312579,7213f4b6b725f817815baf2ccff9b68d632b35dcfdb4addc99f314301d55e9c9,5a179f888eba6101805ccae7b31e3cbb2e67c3db3076f2973049feaccecb318e
kitti,yolo11x,fp8,gaussian_noise,3,coco-area,small,0.5877745185427494,0.3676449113549758,0.22012960718777363,746bc19eeb62421adf2e600ea618681ea3abcb01a3785dff60a244eef970945a,78ab6912292f7d09ff940d73f24f74fc037d1879158e349bed547a00d66f261d
kitti,yolo11x,fp8,gaussian_noise,3,coco-area,large,0.778640259593903,0.30299616957595216,0.4756440900179509,746bc19eeb62421adf2e600ea618681ea3abcb01a3785dff60a244eef970945a,78ab6912292f7d09ff940d73f24f74fc037d1879158e349bed547a00d66f261d
kitti,yolo11x,int8-entropy,gaussian_noise,5,coco-area,small,0.5501046448637397,0.027409305914079637,0.52269533894966,7213f4b6b725f817815baf2ccff9b68d632b35dcfdb4addc99f314301d55e9c9,b74b257089b65ea8bc1bcf613f4d9561c3ba9e14fcff111d3d960c0ee2b1445b
kitti,yolo11x,int8-entropy,gaussian_noise,5,coco-area,large,0.7796276646346677,0.04220982343141634,0.7374178412032514,7213f4b6b725f817815baf2ccff9b68d632b35dcfdb4addc99f314301d55e9c9,b74b257089b65ea8bc1bcf613f4d9561c3ba9e14fcff111d3d960c0ee2b1445b
kitti,yolo11x,fp8,gaussian_noise,5,coco-area,small,0.5877745185427494,0.02155926619668841,0.5662152523460611,746bc19eeb62421adf2e600ea618681ea3abcb01a3785dff60a244eef970945a,b183d70da5ff96ff7095f42371e1006953e0a3cef83648eb04cc63f22e51903e
kitti,yolo11x,fp8,gaussian_noise,5,coco-area,large,0.778640259593903,0.03365272659445769,0.7449875329994453,746bc19eeb62421adf2e600ea618681ea3abcb01a3785dff60a244eef970945a,b183d70da5ff96ff7095f42371e1006953e0a3cef83648eb04cc63f22e51903e
kitti,yolo11x,int8-entropy,jpeg,1,coco-area,small,0.5501046448637397,0.5558403458892686,-0.005735701025528894,7213f4b6b725f817815baf2ccff9b68d632b35dcfdb4addc99f314301d55e9c9,48f3f080c1d0902eec2c22d796f5611f031a1bad55266a861816a733f27dcd02
kitti,yolo11x,int8-entropy,jpeg,1,coco-area,large,0.7796276646346677,0.7766455345618194,0.0029821300728483102,7213f4b6b725f817815baf2ccff9b68d632b35dcfdb4addc99f314301d55e9c9,48f3f080c1d0902eec2c22d796f5611f031a1bad55266a861816a733f27dcd02
kitti,yolo11x,fp8,jpeg,1,coco-area,small,0.5877745185427494,0.5802844451918483,0.0074900733509011275,746bc19eeb62421adf2e600ea618681ea3abcb01a3785dff60a244eef970945a,f2c61fbdd4367874225e16b9a678634fc311630b7f90f40715d0df0294a647e2
kitti,yolo11x,fp8,jpeg,1,coco-area,large,0.778640259593903,0.7794615574835035,-0.000821297889600503,746bc19eeb62421adf2e600ea618681ea3abcb01a3785dff60a244eef970945a,f2c61fbdd4367874225e16b9a678634fc311630b7f90f40715d0df0294a647e2
kitti,yolo11x,int8-entropy,jpeg,3,coco-area,small,0.5501046448637397,0.5488258355193639,0.001278809344375742,7213f4b6b725f817815baf2ccff9b68d632b35dcfdb4addc99f314301d55e9c9,f42d5ea2058832c74aeb1e8f3e37a91c1b15281f96645a31bdd5b2366c9980c2
kitti,yolo11x,int8-entropy,jpeg,3,coco-area,large,0.7796276646346677,0.7780847140975572,0.0015429505371105101,7213f4b6b725f817815baf2ccff9b68d632b35dcfdb4addc99f314301d55e9c9,f42d5ea2058832c74aeb1e8f3e37a91c1b15281f96645a31bdd5b2366c9980c2
kitti,yolo11x,fp8,jpeg,3,coco-area,small,0.5877745185427494,0.5760760614192206,0.011698457123528794,746bc19eeb62421adf2e600ea618681ea3abcb01a3785dff60a244eef970945a,e8844a24291cfa80f68112c6701318f1dbd75e09794a638fc369311f60421980
kitti,yolo11x,fp8,jpeg,3,coco-area,large,0.778640259593903,0.7739831806749403,0.00465707891896272,746bc19eeb62421adf2e600ea618681ea3abcb01a3785dff60a244eef970945a,e8844a24291cfa80f68112c6701318f1dbd75e09794a638fc369311f60421980
kitti,yolo11x,int8-entropy,jpeg,5,coco-area,small,0.5501046448637397,0.5356933055225267,0.01441133934121297,7213f4b6b725f817815baf2ccff9b68d632b35dcfdb4addc99f314301d55e9c9,ed42f624de93fdf80ebf6c47b630e7cc89837aac9653fbb597b3dd76c83f38c0
kitti,yolo11x,int8-entropy,jpeg,5,coco-area,large,0.7796276646346677,0.7434720657960111,0.0361555988386566,7213f4b6b725f817815baf2ccff9b68d632b35dcfdb4addc99f314301d55e9c9,ed42f624de93fdf80ebf6c47b630e7cc89837aac9653fbb597b3dd76c83f38c0
kitti,yolo11x,fp8,jpeg,5,coco-area,small,0.5877745185427494,0.5510071458656132,0.036767372677136256,746bc19eeb62421adf2e600ea618681ea3abcb01a3785dff60a244eef970945a,e1f04d41d0da3642da36582a58ebb509166b8f80e57d2bc74e8cde2ebbdfec02
kitti,yolo11x,fp8,jpeg,5,coco-area,large,0.778640259593903,0.7365117195785783,0.042128540015324734,746bc19eeb62421adf2e600ea618681ea3abcb01a3785dff60a244eef970945a,e1f04d41d0da3642da36582a58ebb509166b8f80e57d2bc74e8cde2ebbdfec02
kitti,yolo11x,int8-entropy,motion_blur,1,coco-area,small,0.5501046448637397,0.5068597939431879,0.04324485092055175,7213f4b6b725f817815baf2ccff9b68d632b35dcfdb4addc99f314301d55e9c9,c09d6323c5e8387fc45f2d7cc06771c3369138b4d34a22c46c14880af964e046
kitti,yolo11x,int8-entropy,motion_blur,1,coco-area,large,0.7796276646346677,0.7635032191584336,0.01612444547623415,7213f4b6b725f817815baf2ccff9b68d632b35dcfdb4addc99f314301d55e9c9,c09d6323c5e8387fc45f2d7cc06771c3369138b4d34a22c46c14880af964e046
kitti,yolo11x,fp8,motion_blur,1,coco-area,small,0.5877745185427494,0.5494592137290134,0.03831530481373602,746bc19eeb62421adf2e600ea618681ea3abcb01a3785dff60a244eef970945a,c292dc160aec991341121dc1bb691a64c3c150bff8e8648ae7e20f9740c84d30
kitti,yolo11x,fp8,motion_blur,1,coco-area,large,0.778640259593903,0.7690865400728736,0.009553719521029458,746bc19eeb62421adf2e600ea618681ea3abcb01a3785dff60a244eef970945a,c292dc160aec991341121dc1bb691a64c3c150bff8e8648ae7e20f9740c84d30
kitti,yolo11x,int8-entropy,motion_blur,3,coco-area,small,0.5501046448637397,0.08609824908746601,0.4640063957762737,7213f4b6b725f817815baf2ccff9b68d632b35dcfdb4addc99f314301d55e9c9,29eb80ed406afb35f19c919b73434c00cce17e025d1098e74fa56cfb49cd23f2
kitti,yolo11x,int8-entropy,motion_blur,3,coco-area,large,0.7796276646346677,0.550714526933964,0.22891313770070365,7213f4b6b725f817815baf2ccff9b68d632b35dcfdb4addc99f314301d55e9c9,29eb80ed406afb35f19c919b73434c00cce17e025d1098e74fa56cfb49cd23f2
kitti,yolo11x,fp8,motion_blur,3,coco-area,small,0.5877745185427494,0.10854410285364142,0.479230415689108,746bc19eeb62421adf2e600ea618681ea3abcb01a3785dff60a244eef970945a,21c106a46f10edf699de1157f7da576ecce742bd0d4ca63f16dea5cd7b933a17
kitti,yolo11x,fp8,motion_blur,3,coco-area,large,0.778640259593903,0.5663727299193324,0.21226752967457063,746bc19eeb62421adf2e600ea618681ea3abcb01a3785dff60a244eef970945a,21c106a46f10edf699de1157f7da576ecce742bd0d4ca63f16dea5cd7b933a17
kitti,yolo11x,int8-entropy,motion_blur,5,coco-area,small,0.5501046448637397,0.0016954251500582332,0.5484092197136814,7213f4b6b725f817815baf2ccff9b68d632b35dcfdb4addc99f314301d55e9c9,01c9db3ae503a627b4b74f705db7b1e67a078195ee8400b51a5d08197aaa6713
kitti,yolo11x,int8-entropy,motion_blur,5,coco-area,large,0.7796276646346677,0.1798436448557766,0.5997840197788911,7213f4b6b725f817815baf2ccff9b68d632b35dcfdb4addc99f314301d55e9c9,01c9db3ae503a627b4b74f705db7b1e67a078195ee8400b51a5d08197aaa6713
kitti,yolo11x,fp8,motion_blur,5,coco-area,small,0.5877745185427494,0.002305441628977921,0.5854690769137715,746bc19eeb62421adf2e600ea618681ea3abcb01a3785dff60a244eef970945a,1b48b8754e4d25e2d5dd431b243f3736de084aac3646e2bdd2239ab743305bc1
kitti,yolo11x,fp8,motion_blur,5,coco-area,large,0.778640259593903,0.18651877568577446,0.5921214839081286,746bc19eeb62421adf2e600ea618681ea3abcb01a3785dff60a244eef970945a,1b48b8754e4d25e2d5dd431b243f3736de084aac3646e2bdd2239ab743305bc1
tt100k,yolo11m,int8-entropy,fog,1,original-height,XS,0.1949984424756104,0.1836602067397375,0.011338235735872892,6cfafaf35914f5ae6df80cb3dbd7b7f5cf306f8beb25b16a2780c04a47ba3860,6bdf112fa976692d4556f2512b2c170a8a0d8c9b540492351250931c1e6ab2a4
tt100k,yolo11m,int8-entropy,fog,1,original-height,S,0.4777706240347326,0.4730185899743516,0.004752034060380994,6cfafaf35914f5ae6df80cb3dbd7b7f5cf306f8beb25b16a2780c04a47ba3860,6bdf112fa976692d4556f2512b2c170a8a0d8c9b540492351250931c1e6ab2a4
tt100k,yolo11m,int8-entropy,fog,1,original-height,L,0.6468130466697681,0.6398925248857273,0.0069205217840407895,6cfafaf35914f5ae6df80cb3dbd7b7f5cf306f8beb25b16a2780c04a47ba3860,6bdf112fa976692d4556f2512b2c170a8a0d8c9b540492351250931c1e6ab2a4
tt100k,yolo11m,int8-entropy,fog,1,original-height,XL,0.7240219166059859,0.722195341891434,0.0018265747145519429,6cfafaf35914f5ae6df80cb3dbd7b7f5cf306f8beb25b16a2780c04a47ba3860,6bdf112fa976692d4556f2512b2c170a8a0d8c9b540492351250931c1e6ab2a4
tt100k,yolo11m,fp8,fog,1,original-height,XS,0.2531323132313231,0.17999817426797624,0.07313413896334689,5bf32ba8f18be074afd1a56d4983bdd10d242721ef221df1a321654153bc0016,4b51a80e22736d85e21a59ebc749ae8794fa6b58ffb694df8d2424f25feb6510
tt100k,yolo11m,fp8,fog,1,original-height,S,0.5161529215906355,0.5102629147054826,0.005890006885152954,5bf32ba8f18be074afd1a56d4983bdd10d242721ef221df1a321654153bc0016,4b51a80e22736d85e21a59ebc749ae8794fa6b58ffb694df8d2424f25feb6510
